family_id	head	size	peak_zipf	median_zipf	peak_word	charged	labelled	charged_pct	held	eligible	covered	synsets
oewn-01723161-v	act	14	6.08	4.46	make	0	15	0.0	0	0	0	8
oewn-01572394-v	install	9	5.66	4.46	put in	0	12	0.0	0	0	0	5
oewn-00774234-v	argue	7	5.53	4.46	support	0	7	0.0	0	0	0	4
oewn-02488856-v	execute	6	5.4	4.46	put to death	0	6	0.0	0	0	0	4
oewn-01060995-v	notice	4	4.9	4.46	notice	0	4	0.0	0	0	0	2
oewn-01030757-v	name	16	6.1	4.45	know as	4	17	0.24	0	0	0	9
oewn-01428543-v	pet	5	6.08	4.45	make out	3	5	0.6	0	0	0	4
oewn-02018017-v	depart	14	5.92	4.45	take off	0	15	0.0	0	0	0	5
oewn-02008888-v	return	17	5.81	4.45	go home	0	18	0.0	0	0	0	11
oewn-02100445-v	turn	4	5.77	4.45	go around	0	4	0.0	0	0	0	2
oewn-01690027-v	represent	26	5.68	4.45	show	0	28	0.0	0	0	0	15
oewn-00656296-v	classify	23	5.62	4.45	number	3	23	0.13	0	0	0	12
oewn-01645979-v	introduce	6	5.48	4.45	open up	0	6	0.0	0	0	0	4
oewn-02470006-v	spare	4	5.14	4.45	save	4	4	1.0	0	0	0	2
oewn-01456044-v	drag	6	4.96	4.45	train	1	6	0.17	0	0	0	3
oewn-02267085-v	award	4	4.88	4.45	award	0	4	0.0	0	0	0	2
oewn-00083562-v	operate on	13	4.75	4.45	fix	7	13	0.54	0	0	0	5
oewn-01927367-v	hop on	8	6.28	4.44	get on	0	8	0.0	0	0	0	2
oewn-02029396-v	accompany	7	6.1	4.44	see	0	8	0.0	0	0	0	6
oewn-00672179-v	evaluate	55	6.08	4.44	think	12	61	0.2	0	0	0	23
oewn-00892111-v	guarantee	7	6.08	4.44	make	1	7	0.14	0	0	0	3
oewn-02005890-v	chase	15	6.03	4.44	go after	0	15	0.0	0	0	0	5
oewn-02004900-v	pursue	13	6.03	4.44	go after	0	14	0.0	0	0	0	4
oewn-01002259-v	record	35	5.92	4.44	take	0	39	0.0	0	0	0	24
oewn-02141597-v	show	22	5.71	4.44	give	1	24	0.04	0	0	0	15
oewn-01802463-v	try	4	5.5	4.44	try	4	4	1.0	0	0	0	2
oewn-02540158-v	woo	7	5.41	4.44	court	4	7	0.57	0	0	0	3
oewn-01534053-v	emboss	4	4.88	4.44	block	0	4	0.0	0	0	0	2
oewn-00065410-v	suffer	12	6.71	4.43	have	7	13	0.54	0	0	0	5
oewn-00942415-v	express	45	5.93	4.43	get off	13	46	0.28	0	0	1	22
oewn-02655144-v	occupy	6	5.92	4.43	take up	0	6	0.0	0	0	0	4
oewn-02560630-v	promote	16	5.75	4.43	help	7	17	0.41	0	0	0	8
oewn-02431242-v	close up	8	5.36	4.43	close	0	8	0.0	0	0	0	2
oewn-01985637-v	rear	6	5.14	4.43	stand up	3	6	0.5	0	0	0	3
oewn-01950855-v	row	6	4.84	4.43	square	0	6	0.0	0	0	0	5
oewn-02702643-v	rise	7	4.81	4.43	rise	0	7	0.0	0	0	0	2
oewn-01362135-v	string	5	4.81	4.43	draw	0	5	0.0	0	0	0	3
oewn-00046251-v	dress	29	6.28	4.42	get up	3	32	0.09	0	0	0	10
oewn-00590283-v	understand	29	6.28	4.42	get	5	32	0.16	0	0	0	12
oewn-02771422-v	absorb	4	5.92	4.42	take in	0	4	0.0	0	0	0	2
oewn-01651214-v	establish	4	5.71	4.42	give	0	4	0.0	0	0	0	3
oewn-02284977-v	conserve	7	5.66	4.42	keep up	4	7	0.57	0	0	0	4
oewn-00521437-v	interrupt	4	5.24	4.42	cut in	2	4	0.5	0	0	0	3
oewn-02091423-v	land	4	5.22	4.42	land	0	5	0.0	0	0	0	3
oewn-01995963-v	follow	4	5.14	4.42	follow	0	4	0.0	0	0	0	3
oewn-00871595-v	charge	4	5.02	4.42	charge	1	4	0.25	0	0	0	2
oewn-02277394-v	appropriate	5	4.89	4.42	carry	0	5	0.0	0	0	0	2
oewn-02609706-v	exist	96	6.79	4.41	be	32	114	0.28	0	0	0	68
oewn-01854282-v	move	173	6.28	4.41	get up	6	201	0.03	0	0	0	95
oewn-02565578-v	stop	6	5.52	4.41	stop	0	6	0.0	0	0	0	3
oewn-00334996-v	break	21	5.49	4.41	run	2	22	0.09	0	0	0	10
oewn-02035003-v	separate	15	5.36	4.41	close off	0	15	0.0	0	0	0	7
oewn-01877523-v	push up	3	4.82	4.41	push up	0	4	0.0	0	0	0	3
oewn-01756303-v	produce	13	6.71	4.4	have	0	13	0.0	0	0	0	6
oewn-02722040-v	attach to	10	6.03	4.4	go with	0	11	0.0	0	0	0	4
oewn-02634015-v	necessitate	32	5.97	4.4	need	4	35	0.11	0	0	0	13
oewn-02079709-v	flee	20	5.93	4.4	go off	2	21	0.1	0	0	0	8
oewn-02671359-v	resemble	9	5.92	4.4	take after	5	9	0.56	0	0	0	7
oewn-00933429-v	denote	19	5.78	4.4	come back	0	19	0.0	0	0	0	8
oewn-02317458-v	recall	5	5.51	4.4	call back	4	5	0.8	0	0	0	2
oewn-02245263-v	seek	5	5.41	4.4	court	0	5	0.0	0	0	0	4
oewn-00460731-v	delay	7	5.32	4.4	buy time	0	7	0.0	0	0	0	5
oewn-01650408-v	provoke	5	5.08	4.4	pick	1	5	0.2	0	0	0	2
oewn-01013752-v	affirm	7	4.95	4.4	claim	0	7	0.0	0	0	0	5
oewn-02205200-v	give	30	6.45	4.39	will	1	30	0.03	0	0	0	14
oewn-02567910-v	do	12	6.35	4.39	do	1	12	0.08	0	0	0	7
oewn-01620211-v	make	108	6.35	4.39	do	1	129	0.01	0	0	0	60
oewn-00630153-v	think	83	6.1	4.39	see	23	92	0.25	0	0	0	30
oewn-01353852-v	extract	12	5.92	4.39	take out	0	12	0.0	0	0	0	4
oewn-02144506-v	expose	21	5.68	4.39	show off	3	22	0.14	0	0	0	11
oewn-02217607-v	deny	7	5.66	4.39	keep back	2	8	0.25	0	0	0	3
oewn-01026199-v	mention	18	5.61	4.39	name	4	21	0.19	0	0	0	11
oewn-02022376-v	intrude	8	5.35	4.39	move in on	4	8	0.5	0	0	0	5
oewn-01098310-v	act	4	5.3	4.39	act	0	4	0.0	0	0	0	3
oewn-01152836-v	weight-lift	5	5.16	4.39	press	3	6	0.5	0	0	0	4
oewn-01989937-v	sink	10	5.13	4.39	fall open	0	11	0.0	0	0	0	4
oewn-02140736-v	reflect	3	4.47	4.39	mirror	0	4	0.0	0	0	0	3
oewn-01539132-v	wash	4	4.46	4.39	wash	0	4	0.0	0	0	0	2
oewn-01716563-v	perform	38	6.35	4.38	do	4	38	0.11	0	0	0	21
oewn-01839438-v	travel	221	6.35	4.38	do	23	264	0.09	0	0	0	136
oewn-00702806-v	determine	18	6.29	4.38	time	2	18	0.11	0	0	0	11
oewn-00073791-v	stool	10	6.08	4.38	make	0	10	0.0	0	0	0	3
oewn-02553283-v	help	21	5.75	4.38	help	4	22	0.18	0	0	0	11
oewn-01482779-v	capture	15	5.49	4.38	run	0	15	0.0	0	0	0	7
oewn-02548492-v	obey	8	5.41	4.38	mind	1	8	0.12	0	0	0	4
oewn-01655681-v	bear	7	5.32	4.38	turn out	0	7	0.0	0	0	0	6
oewn-02545454-v	rear	8	5.27	4.38	bring up	0	8	0.0	0	0	0	4
oewn-02669057-v	conform	4	4.95	4.38	fit	1	4	0.25	0	0	0	4
oewn-01144038-v	angle	4	4.52	4.38	fly-fish	0	4	0.0	0	0	0	3
oewn-02685709-v	continue	20	6.35	4.37	do	5	20	0.25	0	0	0	7
oewn-00957180-v	mean	13	6.28	4.37	get	0	14	0.0	0	0	0	6
oewn-00799359-v	accept	20	6.03	4.37	go for	10	21	0.48	0	0	0	9
oewn-02210054-v	take	28	5.92	4.37	take	8	30	0.27	0	0	0	13
oewn-01217350-v	take in	4	5.92	4.37	take in	0	4	0.0	0	0	0	3
oewn-01993887-v	sink	8	5.88	4.37	go down	0	9	0.0	0	0	0	4
oewn-02082838-v	bring in	5	5.27	4.37	bring in	0	5	0.0	0	0	0	4
oewn-02253616-v	access	5	5.05	4.37	access	0	5	0.0	0	0	0	3
oewn-01703755-v	spell	5	5.03	4.37	write	0	5	0.0	0	0	0	3
oewn-01387093-v	collect	7	5.01	4.37	beat up	0	7	0.0	0	0	0	3
oewn-01023638-v	arrange	5	4.79	4.37	firm up	0	5	0.0	0	0	0	4
oewn-02552164-v	recognize	6	4.69	4.37	honor	5	6	0.83	0	0	0	3
oewn-00272745-v	stabilize	10	4.54	4.37	calm	0	10	0.0	0	0	0	3
oewn-01719384-v	sightread	4	4.5	4.37	sight-read	2	4	0.5	0	0	0	2
oewn-00416323-v	settle	6	4.41	4.37	root	0	6	0.0	0	0	0	2
oewn-00692380-v	see	41	6.41	4.36	like	17	47	0.36	0	0	0	23
oewn-01011267-v	state	34	6.28	4.36	get out	4	37	0.11	0	0	0	16
oewn-01092746-v	contend	34	6.04	4.36	get back	5	36	0.14	0	0	0	24
oewn-01208838-v	touch	26	5.67	4.36	feel	0	33	0.0	0	0	0	21
oewn-02160976-v	vanish	7	5.62	4.36	go away	6	7	0.86	0	0	0	4
oewn-02084180-v	impart	10	5.27	4.36	bring in	0	10	0.0	0	0	0	5
oewn-02151220-v	conceal	4	5.19	4.36	hold back	0	4	0.0	0	0	0	2
oewn-02331351-v	shop	5	4.88	4.36	shop	0	5	0.0	0	0	0	4
oewn-01255535-v	smooth	11	4.75	4.36	file	0	11	0.0	0	0	0	9
oewn-00027698-v	exsert	12	5.66	4.35	put out	0	12	0.0	0	0	0	3
oewn-01081176-v	confront	9	5.61	4.35	play off	3	9	0.33	0	0	0	4
oewn-00162496-v	replace	6	5.54	4.35	change	1	7	0.14	0	0	0	4
oewn-00488684-v	load	9	5.52	4.35	water down	5	9	0.56	0	0	0	3
oewn-00978685-v	advertise	13	5.23	4.35	fight	0	14	0.0	0	0	0	5
oewn-01354457-v	press out	4	5.16	4.35	press out	0	4	0.0	0	0	0	2
oewn-02466737-v	vote	7	5.11	4.35	vote	2	7	0.29	0	0	0	6
oewn-01989043-v	lie down	7	5.02	4.35	charge	0	7	0.0	0	0	0	4
oewn-00319617-v	elongate	4	4.85	4.35	tree	0	4	0.0	0	0	0	2
oewn-02542223-v	influence	24	6.28	4.34	get at	4	24	0.17	0	0	0	12
oewn-00154951-v	rise	5	6.03	4.34	go up	3	5	0.6	0	0	0	3
oewn-00790800-v	investigate	8	5.81	4.34	look into	2	10	0.2	0	0	0	6
oewn-02313721-v	contribute	5	5.71	4.34	give	1	5	0.2	0	0	0	2
oewn-02079296-v	scat	17	5.49	4.34	run	0	17	0.0	0	0	0	3
oewn-00902866-v	introduce	6	5.27	4.34	bring out	0	8	0.0	0	0	0	4
oewn-01484705-v	hang	7	4.99	4.34	drop	0	7	0.0	0	0	0	4
oewn-00768022-v	push	5	4.82	4.34	push	0	5	0.0	0	0	0	3
oewn-00318689-v	prolong	8	4.81	4.34	draw out	0	9	0.0	0	0	0	4
oewn-00027261-v	stretch	5	4.35	4.34	stretch	1	5	0.2	0	0	0	3
oewn-02530710-v	pass	10	6.08	4.33	make it	6	10	0.6	0	0	0	3
oewn-02588700-v	perpetrate	5	6.08	4.33	make	0	5	0.0	0	0	0	3
oewn-00929020-v	speculate	7	5.89	4.33	say	1	7	0.14	0	0	0	3
oewn-01130619-v	protect	25	5.81	4.33	look out	14	29	0.48	0	0	0	19
oewn-00666706-v	prove	13	5.76	4.33	find	9	14	0.64	0	0	0	6
oewn-00910304-v	foster	9	5.66	4.33	keep going	2	9	0.22	0	0	0	3
oewn-02380222-v	prosecute	7	5.36	4.33	close	0	7	0.0	0	0	0	4
oewn-02527076-v	protest	12	5.26	4.33	march	0	13	0.0	0	0	0	5
oewn-02712676-v	defy	8	5.19	4.33	hold	4	8	0.5	0	0	0	2
oewn-00898754-v	greet	15	5.18	4.33	present	2	17	0.12	0	0	0	10
oewn-02095677-v	step	4	5.13	4.33	step	0	4	0.0	0	0	0	2
oewn-02716547-v	bound	5	4.7	4.33	border	0	5	0.0	0	0	0	4
oewn-00896689-v	defend	13	5.53	4.32	support	2	13	0.15	0	0	0	5
oewn-00217853-v	flow	4	4.68	4.32	flow	0	4	0.0	0	0	0	2
oewn-02682907-v	involve	4	4.59	4.32	affect	0	4	0.0	0	0	0	2
oewn-01645456-v	initiate	31	6.28	4.31	get up	0	31	0.0	0	0	0	9
oewn-02595401-v	consort	13	6.1	4.31	see	0	13	0.0	0	0	0	4
oewn-00646245-v	analyze	35	6.03	4.31	go over	14	38	0.37	0	0	0	16
oewn-02168177-v	spy	10	5.76	4.31	find	0	11	0.0	0	0	0	3
oewn-00803980-v	permit	40	5.71	4.31	give	16	46	0.35	0	0	0	12
oewn-00426024-v	appear	8	5.38	4.31	come along	0	8	0.0	0	0	0	6
oewn-01751525-v	program	4	5.27	4.31	program	0	4	0.0	0	0	0	2
oewn-00749422-v	force	4	5.23	4.31	force	2	4	0.5	0	0	0	2
oewn-01226979-v	wield	8	4.79	4.31	handle	4	8	0.5	0	0	0	4
oewn-01996535-v	advance	37	6.03	4.3	go	0	38	0.0	0	0	0	13
oewn-00737576-v	arrange	9	5.66	4.3	put	0	9	0.0	0	0	0	3
oewn-01347791-v	close	12	5.36	4.3	close	5	12	0.42	0	0	0	9
oewn-01137207-v	blast	11	5.3	4.3	fire	0	11	0.0	0	0	0	7
oewn-02485579-v	distribute	4	5.23	4.3	issue	0	4	0.0	0	0	0	3
oewn-00795242-v	invite	5	4.88	4.3	challenge	0	5	0.0	0	0	0	3
oewn-00900454-v	bow	4	4.3	4.3	bow	0	4	0.0	0	0	0	2
oewn-02254246-v	recover	5	6.08	4.29	make up	0	5	0.0	0	0	0	2
oewn-02076777-v	elapse	12	6.03	4.29	go by	0	12	0.0	0	0	0	2
oewn-00529419-v	recover	5	6.03	4.29	go back	0	5	0.0	0	0	0	2
oewn-02413117-v	work	10	5.96	4.29	work	0	11	0.0	0	0	0	5
oewn-01199335-v	eat up	11	5.88	4.29	down	0	11	0.0	0	0	0	3
oewn-02411715-v	succeed	9	5.78	4.29	come after	0	9	0.0	0	0	0	3
oewn-02252785-v	recover	5	5.76	4.29	find	0	5	0.0	0	0	0	2
oewn-00353480-v	end	36	5.71	4.29	give up	1	43	0.02	0	0	0	21
oewn-00659723-v	rate	16	5.71	4.29	place	4	16	0.25	0	0	0	10
oewn-01547474-v	lay	11	5.66	4.29	put down	0	12	0.0	0	0	0	6
oewn-01187158-v	sustain	6	5.66	4.29	keep	0	6	0.0	0	0	0	4
oewn-02227100-v	discard	29	5.62	4.29	put away	0	29	0.0	0	0	0	12
oewn-02534950-v	fail	13	5.22	4.29	miss	1	14	0.07	0	0	0	9
oewn-00474503-v	perfect	9	5.2	4.29	perfect	0	9	0.0	0	0	0	3
oewn-02266695-v	award	5	5.18	4.29	present	0	5	0.0	0	0	0	3
oewn-00643334-v	multiply	4	4.84	4.29	square	0	4	0.0	0	0	0	4
oewn-01485079-v	pack	8	4.79	4.29	bag	0	8	0.0	0	0	0	5
oewn-01944952-v	fly	16	4.75	4.29	fly	1	16	0.06	0	0	0	11
oewn-01888570-v	cant	6	4.43	4.29	pitch	0	6	0.0	0	0	0	2
oewn-01155952-v	revenge	5	6.04	4.28	get back	3	5	0.6	0	0	0	2
oewn-01318273-v	search	26	6.04	4.28	want	7	27	0.26	0	0	0	17
oewn-01858118-v	draw	13	5.92	4.28	take out	0	13	0.0	0	0	0	9
oewn-01118865-v	yield	5	5.71	4.28	give up	0	5	0.0	0	0	0	4
oewn-00786670-v	question	12	5.67	4.28	feel out	3	12	0.25	0	0	0	7
oewn-02454712-v	admit	7	5.6	4.28	let in	0	7	0.0	0	0	0	4
oewn-02402779-v	promote	16	5.27	4.28	bring up	10	16	0.62	0	0	0	7
oewn-01469607-v	border	10	5.26	4.28	march	0	10	0.0	0	0	0	2
oewn-02446762-v	hold	5	5.19	4.28	hold	0	5	0.0	0	0	0	2
oewn-00619438-v	err	9	5.13	4.28	fall for	4	9	0.44	0	0	0	5
oewn-00610654-v	forget	6	5.06	4.28	forget	4	6	0.67	0	0	0	2
oewn-00702474-v	determine	7	4.63	4.28	determine	0	7	0.0	0	0	0	2
oewn-01646466-v	effect	18	6.28	4.27	get	0	18	0.0	0	0	0	6
oewn-01690851-v	picture	6	5.68	4.27	show	0	6	0.0	0	0	0	3
oewn-00933814-v	mean	6	5.53	4.27	mean	0	6	0.0	0	0	0	2
oewn-00296747-v	tune	6	5.49	4.27	service	2	6	0.33	0	0	0	4
oewn-01126313-v	strike	7	5.37	4.27	hit	1	7	0.14	0	0	0	5
oewn-01847631-v	travel to	5	5.04	4.27	visit	0	5	0.0	0	0	0	3
oewn-00700621-v	decide	6	4.95	4.27	judge	0	6	0.0	0	0	0	3
oewn-00871260-v	contest	6	4.88	4.27	challenge	0	6	0.0	0	0	0	2
oewn-01978076-v	raise	32	6.28	4.26	get up	0	37	0.0	0	0	0	20
oewn-01560556-v	separate	27	5.78	4.26	come off	1	29	0.03	0	0	0	14
oewn-02383714-v	react	7	5.68	4.26	go against	0	7	0.0	0	0	0	3
oewn-00904187-v	absolve	8	5.63	4.26	free	0	8	0.0	0	0	0	4
oewn-01028104-v	name	9	5.62	4.26	number	0	9	0.0	0	0	0	4
oewn-02622766-v	exist	7	5.54	4.26	live	1	7	0.14	0	0	0	3
oewn-02684473-v	matter to	4	5.38	4.26	matter to	4	4	1.0	0	0	0	2
oewn-02260270-v	allow	4	5.01	4.26	allow	3	4	0.75	0	0	0	3
oewn-01428804-v	neck	4	6.08	4.25	make out	2	4	0.5	0	0	0	2
oewn-02441196-v	manage	24	5.96	4.25	work	3	25	0.12	0	0	0	14
oewn-00626148-v	take	4	5.92	4.25	take	0	4	0.0	0	0	0	2
oewn-82474083-v	euthanize	7	5.66	4.25	put down	2	7	0.29	0	0	0	2
oewn-01647199-v	trip	9	5.59	4.25	set off	0	10	0.0	0	0	0	2
oewn-02175483-v	listen	4	5.23	4.25	hear	0	4	0.0	0	0	0	2
oewn-01167895-v	strain	6	5.14	4.25	tax	2	6	0.33	0	0	0	3
oewn-01392596-v	wall in	5	5.04	4.25	wall in	0	5	0.0	0	0	0	2
oewn-00885532-v	promise	8	4.94	4.25	contract	2	9	0.22	0	0	0	5
oewn-00421085-v	tighten	8	4.84	4.25	wind	0	8	0.0	0	0	0	5
oewn-02609063-v	unite	4	4.81	4.25	draw together	0	4	0.0	0	0	0	2
oewn-00651134-v	explore	5	4.76	4.25	map	0	5	0.0	0	0	0	4
oewn-02463535-v	relate	29	6.28	4.24	get on	10	31	0.32	0	0	0	15
oewn-00688348-v	accept	21	6.1	4.24	know	7	22	0.32	0	0	0	10
oewn-01807900-v	manipulate	6	5.49	4.24	keep in line	4	6	0.67	0	0	0	4
oewn-01838672-v	freeze	4	5.19	4.24	stop dead	0	4	0.0	0	0	0	2
oewn-01784999-v	intimidate	10	5.19	4.24	hold over	0	10	0.0	0	0	0	3
oewn-02468003-v	vote	4	5.11	4.24	vote	0	4	0.0	0	0	0	4
oewn-00064414-v	hurt	7	5.03	4.24	pain	6	7	0.86	0	0	0	4
oewn-00490773-v	quantify	15	6.29	4.23	time	0	15	0.0	0	0	0	10
oewn-01986880-v	rear	7	5.59	4.23	set up	0	7	0.0	0	0	0	3
oewn-01299048-v	attach	50	5.19	4.23	couple	2	57	0.04	0	0	0	31
oewn-00890307-v	contract	11	5.08	4.23	sign	0	14	0.0	0	0	0	6
oewn-01612191-v	pull	14	5.08	4.23	pick at	0	14	0.0	0	0	0	8
oewn-00802592-v	dismiss	22	5.05	4.23	pass off	7	22	0.32	0	0	0	10
oewn-01035061-v	comment	5	5.04	4.23	second-guess	0	5	0.0	0	0	0	3
oewn-00897737-v	justify	6	4.89	4.23	explain	0	6	0.0	0	0	0	4
oewn-01005294-v	photograph	5	4.73	4.23	shoot	0	5	0.0	0	0	0	3
oewn-01538034-v	wash	17	4.46	4.23	machine wash	1	17	0.06	0	0	0	11
oewn-02415985-v	work	35	6.79	4.22	be	0	36	0.0	0	0	0	18
oewn-01829179-v	desire	28	6.41	4.22	like	19	30	0.63	0	0	0	15
oewn-02242867-v	obtain	33	6.28	4.22	get in	21	34	0.62	0	0	0	17
oewn-00173351-v	remove	170	6.28	4.22	get out	7	208	0.03	0	0	0	115
oewn-01925957-v	climb	10	6.03	4.22	go up	0	10	0.0	0	0	0	6
oewn-02377696-v	go	8	6.03	4.22	go	0	8	0.0	0	0	0	4
oewn-02236972-v	transfer	24	5.93	4.22	get off	5	28	0.18	0	0	0	17
oewn-00870255-v	challenge	21	5.51	4.22	call out	6	22	0.27	0	0	0	13
oewn-00081478-v	bring around	4	5.27	4.22	bring around	1	4	0.25	0	0	0	2
oewn-02588127-v	action	5	5.26	4.22	process	0	5	0.0	0	0	0	2
oewn-02314987-v	render	4	5.19	4.22	return	0	4	0.0	0	0	0	2
oewn-00604693-v	train	9	4.96	4.22	train	1	9	0.11	0	0	0	5
oewn-02261162-v	cash	4	4.92	4.22	cash	0	4	0.0	0	0	0	3
oewn-02744576-v	wind	6	4.84	4.22	wind	0	6	0.0	0	0	0	4
oewn-01313763-v	dig	5	4.5	4.22	lift	0	5	0.0	0	0	0	4
oewn-02148002-v	excavate	5	4.22	4.22	dig	0	5	0.0	0	0	0	2
oewn-00040659-v	make up	5	6.08	4.21	make up	0	5	0.0	0	0	0	5
oewn-00231172-v	grow	26	6.03	4.21	go up	3	29	0.1	0	0	0	20
oewn-01993067-v	collapse	15	5.93	4.21	go off	0	16	0.0	0	0	0	6
oewn-01185006-v	provide	39	5.75	4.21	help	0	44	0.0	0	0	0	22
oewn-02299397-v	distribute	18	5.71	4.21	give	0	20	0.0	0	0	0	6
oewn-01407698-v	hit	45	5.61	4.21	play	1	48	0.02	0	0	0	45
oewn-01770600-v	worry	4	5.56	4.21	care	0	4	0.0	0	0	0	2
oewn-01359073-v	affix	6	5.43	4.21	post	0	6	0.0	0	0	0	5
oewn-02242120-v	refuse	8	5.32	4.21	turn down	0	8	0.0	0	0	0	3
oewn-00142011-v	shape	38	5.32	4.21	turn	4	39	0.1	0	0	0	28
oewn-02126629-v	ache	12	5.3	4.21	act up	9	13	0.69	0	0	0	9
oewn-02300169-v	partake	4	5.24	4.21	cut in	0	4	0.0	0	0	0	2
oewn-01903255-v	thrust	14	5.23	4.21	force	0	18	0.0	0	0	0	9
oewn-00433636-v	drop	5	5.13	4.21	fall off	0	5	0.0	0	0	0	3
oewn-01182648-v	serve	6	4.85	4.21	serve	0	6	0.0	0	0	0	2
oewn-00807711-v	concede	4	4.67	4.21	grant	1	4	0.25	0	0	0	2
oewn-00717446-v	pin down	7	4.39	4.21	narrow	0	7	0.0	0	0	0	2
oewn-00336733-v	smash	4	4.35	4.21	knock down	0	4	0.0	0	0	0	2
oewn-00667804-v	confirm	17	6.04	4.2	back	8	17	0.47	0	0	0	7
oewn-00719282-v	react	22	6.03	4.2	go for	9	27	0.33	0	0	0	18
oewn-02662486-v	shelter	9	5.71	4.2	house	0	9	0.0	0	0	0	6
oewn-00281861-v	discolor	31	5.51	4.2	white	0	32	0.0	0	0	0	17
oewn-02565990-v	enforce	5	5.49	4.2	run	1	6	0.17	0	0	0	3
oewn-02717862-v	depend on	11	5.32	4.2	turn on	0	11	0.0	0	0	0	2
oewn-02343382-v	fuel	4	5.01	4.2	gas up	0	4	0.0	0	0	0	4
oewn-00083983-v	medicate	5	4.87	4.2	drug	0	5	0.0	0	0	0	3
oewn-01515097-v	fling	5	4.72	4.2	sky	0	5	0.0	0	0	0	2
oewn-02729107-v	elude	5	4.64	4.2	escape	0	5	0.0	0	0	0	2
oewn-00813037-v	avoid	28	6.28	4.19	get by	5	29	0.17	0	0	0	9
oewn-01435927-v	bring	6	6.28	4.19	get	0	7	0.0	0	0	0	4
oewn-01656555-v	create from raw material	29	6.08	4.19	make	0	32	0.0	0	0	0	18
oewn-02204104-v	give	56	5.78	4.19	part with	4	64	0.06	0	0	0	24
oewn-00950103-v	count	18	5.62	4.19	number	1	18	0.06	0	0	0	5
oewn-01488938-v	encase	8	5.55	4.19	case	0	8	0.0	0	0	0	5
oewn-01999581-v	proceed	9	5.51	4.19	head	0	9	0.0	0	0	0	6
oewn-01585566-v	trace	9	5.49	4.19	line	0	10	0.0	0	0	0	6
oewn-00771598-v	convert	4	5.39	4.19	win over	0	4	0.0	0	0	0	2
oewn-01519166-v	force	5	5.23	4.19	force	0	5	0.0	0	0	0	2
oewn-01020937-v	stipulate	5	5.15	4.19	provide	0	5	0.0	0	0	0	2
oewn-02351891-v	adopt	5	5.14	4.19	follow	0	5	0.0	0	0	0	2
oewn-01702148-v	write	36	5.03	4.19	write	0	37	0.0	0	0	0	19
oewn-02392176-v	prepare	5	4.96	4.19	train	0	5	0.0	0	0	0	2
oewn-02135744-v	examine	23	6.1	4.18	see	5	25	0.2	0	0	0	15
oewn-00674352-v	estimate	20	6.08	4.18	make	1	20	0.05	0	0	0	11
oewn-01161188-v	use	44	6.03	4.18	go by	12	47	0.26	0	0	0	25
oewn-02158139-v	search	10	5.81	4.18	look	1	10	0.1	0	0	0	5
oewn-00195686-v	clear	10	5.25	4.18	clear	0	10	0.0	0	0	0	5
oewn-00788478-v	examine	8	5.19	4.18	test	0	8	0.0	0	0	0	5
oewn-01365439-v	paint	7	5.15	4.18	ground	0	7	0.0	0	0	0	5
oewn-00682265-v	bias	5	5.02	4.18	weight	3	5	0.6	0	0	0	2
oewn-01210147-v	touch	4	4.91	4.18	touch	0	4	0.0	0	0	0	3
oewn-02243552-v	procure	7	4.64	4.18	secure	3	7	0.43	0	0	0	5
oewn-00195256-v	denude	6	4.53	4.18	burn off	0	6	0.0	0	0	0	3
oewn-00094214-v	grow	20	6.28	4.17	get	0	20	0.0	0	0	0	12
oewn-00807038-v	agree	19	6.08	4.17	make up	0	20	0.0	0	0	0	8
oewn-01479113-v	obstruct	32	6.04	4.17	back up	7	38	0.18	0	0	0	11
oewn-02314145-v	give	4	5.71	4.17	give	0	4	0.0	0	0	0	3
oewn-00833312-v	inform	71	5.68	4.17	show	27	85	0.32	0	0	0	38
oewn-02287351-v	store	12	5.66	4.17	keep	1	12	0.08	0	0	0	12
oewn-01589199-v	toy	6	5.66	4.17	put out	4	6	0.67	0	0	0	2
oewn-01808562-v	ingratiate	7	5.61	4.17	play up	6	7	0.86	0	0	0	2
oewn-01015376-v	stress	21	5.61	4.17	play down	3	23	0.13	0	0	0	9
oewn-02213685-v	lease	5	5.6	4.17	let	0	5	0.0	0	0	0	2
oewn-02679754-v	excel	17	5.57	4.17	top	7	17	0.41	0	0	0	5
oewn-01780135-v	care for	5	5.56	4.17	care for	1	5	0.2	0	0	0	2
oewn-00448264-v	dissolve	7	5.49	4.17	run	0	7	0.0	0	0	0	3
oewn-01875972-v	push	31	5.23	4.17	force	4	37	0.11	0	0	0	18
oewn-01806476-v	express emotion	12	5.18	4.17	break	2	12	0.17	0	0	2	5
oewn-00767694-v	urge	10	5.16	4.17	press	0	10	0.0	0	0	0	4
oewn-00169459-v	change magnitude	7	5.13	4.17	fall	0	7	0.0	0	0	0	4
oewn-02399804-v	substitute	5	5.13	4.17	step in	0	5	0.0	0	0	0	2
oewn-01957669-v	transport	19	5.08	4.17	pick up	0	19	0.0	0	0	0	18
oewn-01983476-v	embark	4	4.93	4.17	ship	0	4	0.0	0	0	0	2
oewn-01058906-v	jam	6	4.88	4.17	block	0	6	0.0	0	0	0	5
oewn-02262575-v	substitute	9	4.85	4.17	exchange	0	9	0.0	0	0	0	6
oewn-02297086-v	derive	4	4.81	4.17	draw	0	4	0.0	0	0	0	2
oewn-00893988-v	acknowledge	6	4.74	4.17	appreciate	2	6	0.33	0	0	0	3
