family_id	head	size	book_hits	raw_hits	book_members	peak_word	charged	labelled	charged_pct	pos_ct	neg_ct	contrast	held	done	eligible
oewn-01112274-v	manoeuver	5	3	17	2	operate	0	5	0.0	0	0	0	0	0	0
oewn-01193027-v	intoxicate	5	3	13	3	soak	0	5	0.0	0	0	0	0	0	0
oewn-01392596-v	wall in	5	3	3	1	wall in	0	5	0.0	0	0	0	0	0	0
oewn-01595377-v	pluck	5	3	18	2	pluck	0	5	0.0	0	0	0	0	0	0
oewn-02549571-v	counteract	5	3	10	2	counteract	0	5	0.0	0	0	0	0	0	0
oewn-00316611-v	revalue	4	3	14	2	appreciate	0	4	0.0	0	0	0	0	0	0
oewn-00378022-v	burn down	4	3	23	2	go up	3	4	0.75	0	3	0	0	0	0
oewn-00403738-v	snarl	4	3	12	1	snarl	0	4	0.0	0	0	0	0	0	0
oewn-00508745-v	fossilize	4	3	8	1	petrify	0	4	0.0	0	0	0	0	0	0
oewn-00642914-v	subtract	4	3	17	3	take off	0	4	0.0	0	0	0	0	0	0
oewn-00673936-v	overestimate	4	3	3	1	overrate	0	4	0.0	0	0	0	0	0	0
oewn-00695167-v	deify	4	3	3	1	deify	0	4	0.0	0	0	0	0	0	0
oewn-01254989-v	smear	4	3	12	2	smear	2	4	0.5	0	2	0	0	0	0
oewn-01278080-v	loosen	4	3	19	3	ruffle	0	4	0.0	0	0	0	0	0	0
oewn-01887337-v	shift	4	3	31	3	shift	0	4	0.0	0	0	0	0	0	0
oewn-01946577-v	plane	4	3	13	2	plane	0	4	0.0	0	0	0	0	0	0
oewn-02069013-v	deviate	4	3	10	3	perturb	0	4	0.0	0	0	0	0	0	0
oewn-02180402-v	resonate	4	3	14	2	vibrate	0	4	0.0	0	0	0	0	0	0
oewn-02343382-v	fuel	4	3	10	2	fuel	0	4	0.0	0	0	0	0	0	0
oewn-01433266-v	masturbate	8	2	6	1	scarf	6	8	0.75	6	0	0	0	0	0
oewn-00469704-v	reorient	6	2	11	1	adjust	0	6	0.0	0	0	0	0	0	0
oewn-00733774-v	concenter	6	2	4	2	focus	0	6	0.0	0	0	0	0	0	0
oewn-00927844-v	explicate	6	2	21	2	develop	0	6	0.0	0	0	0	0	0	0
oewn-01287064-v	untie	6	2	4	2	untie	0	6	0.0	0	0	0	0	0	0
oewn-01827478-v	estrange	6	2	4	3	alienate	4	6	0.67	4	0	0	0	0	0
oewn-02264354-v	haggle	6	2	4	3	beat down	0	6	0.0	0	0	0	0	0	0
oewn-00017524-v	bed down	5	2	26	1	crash	0	5	0.0	0	0	0	0	0	0
oewn-00315073-v	focus	5	2	16	2	sharpen	0	5	0.0	0	0	0	0	0	0
oewn-01331387-v	append	5	2	7	4	affix	0	5	0.0	0	0	0	0	0	0
oewn-01740180-v	photocopy	5	2	16	1	run off	0	5	0.0	0	0	0	0	0	0
oewn-01860612-v	migrate	5	2	2	2	migrate	0	5	0.0	0	0	0	0	0	0
oewn-00363458-v	cut short	4	2	6	3	cut short	0	4	0.0	0	0	0	0	0	0
oewn-00367511-v	evaporate	4	2	9	2	transpire	0	4	0.0	0	0	0	0	0	0
oewn-00738221-v	analyze	4	2	6	2	analyse	0	4	0.0	0	0	0	0	0	0
oewn-00796643-v	schedule	4	2	3	1	programme	0	4	0.0	0	0	0	0	0	0
oewn-00851619-v	spoof	4	2	3	3	burlesque	0	4	0.0	0	0	0	0	0	0
oewn-01346975-v	unfasten	4	2	6	3	unbend	0	4	0.0	0	0	0	0	0	0
oewn-01422383-v	roil	4	2	7	2	puddle	0	4	0.0	0	0	0	0	0	0
oewn-01715824-v	film	4	2	4	1	film	0	4	0.0	0	0	0	0	0	0
oewn-01753598-v	engrave	4	2	8	1	engrave	0	4	0.0	0	0	0	0	0	0
oewn-02255873-v	insure	4	2	7	1	insure	0	4	0.0	0	0	0	0	0	0
oewn-02459761-v	poll	4	2	7	1	canvass	0	4	0.0	0	0	0	0	0	0
oewn-02666520-v	coincide	4	2	5	2	overlap	1	4	0.25	1	0	0	0	0	0
oewn-00882499-v	fawn	11	1	4	1	fawn	0	11	0.0	0	0	0	0	0	0
oewn-00386056-v	convert	9	1	8	1	convert	0	9	0.0	0	0	0	0	0	0
oewn-00114645-v	convert	8	1	9	2	convert	0	8	0.0	0	0	0	0	0	0
oewn-01256577-v	abrade	8	1	5	1	chafe	1	8	0.12	0	1	0	0	0	0
oewn-00102545-v	salivate	7	1	2	2	slobber	0	7	0.0	0	0	0	0	0	0
oewn-01256888-v	wear away	7	1	2	2	wear away	2	7	0.29	0	2	0	0	0	0
oewn-01622744-v	remake	7	1	1	1	remake	0	7	0.0	0	0	0	0	0	0
oewn-00384213-v	translate	6	1	9	2	transform	0	6	0.0	0	0	0	0	0	0
oewn-01378302-v	squirt	6	1	4	3	squirt	0	6	0.0	0	0	0	0	0	0
oewn-02347128-v	supplement	6	1	4	2	supplement	2	6	0.33	0	2	0	0	0	0
oewn-02386122-v	chicken out	6	1	3	2	back down	0	6	0.0	0	0	0	0	0	0
oewn-02610484-v	coexist	6	1	2	1	coincide	0	6	0.0	0	0	0	0	0	0
oewn-01569697-v	uproot	5	1	2	2	root out	0	5	0.0	0	0	0	0	0	0
oewn-02143239-v	develop	5	1	14	1	develop	0	5	0.0	0	0	0	0	0	0
oewn-00163249-v	refurbish	4	1	3	2	freshen up	3	4	0.75	3	0	0	0	0	0
oewn-00262962-v	overhaul	4	1	2	1	overhaul	0	4	0.0	0	0	0	0	0	0
oewn-00404874-v	depressurize	4	1	7	1	puncture	0	4	0.0	0	0	0	0	0	0
oewn-00515811-v	de-emphasize	4	1	18	1	reduce	3	4	0.75	3	0	0	0	0	0
oewn-00857194-v	review	4	1	5	1	review	0	4	0.0	0	0	0	0	0	0
oewn-01001860-v	erase	4	1	3	1	erase	0	4	0.0	0	0	0	0	0	0
oewn-01080628-v	trump	4	1	4	1	trump	0	4	0.0	0	0	0	0	0	0
oewn-01090416-v	disarm	4	1	2	1	disarm	0	4	0.0	0	0	0	0	0	0
oewn-01263249-v	hew	4	1	2	1	hew	2	4	0.5	0	2	0	0	0	0
oewn-01471892-v	superimpose	4	1	15	2	develop	0	4	0.0	0	0	0	0	0	0
oewn-01509215-v	draw in	4	1	4	2	retract	0	4	0.0	0	0	0	0	0	0
oewn-01586914-v	bevel	4	1	1	1	cone	0	4	0.0	0	0	0	0	0	0
oewn-02224722-v	sponsor	4	1	3	2	patronise	0	4	0.0	0	0	0	0	0	0
oewn-02281167-v	reclaim	4	1	4	1	reclaim	0	4	0.0	0	0	0	0	0	0
oewn-02657288-v	cohabit	4	1	1	1	live together	0	4	0.0	0	0	0	0	0	0
oewn-02487025-v	legalize	11	0	1	1	legitimate	0	11	0.0	0	0	0	0	0	0
oewn-00017275-v	fall asleep	9	0	1	1	drop off	1	9	0.11	0	1	0	0	0	0
oewn-00613596-v	commemorate	7	0	0	0		0	7	0.0	0	0	0	0	0	0
oewn-00278169-v	chronologize	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-00842804-v	understate	6	0	0	0		4	6	0.67	4	0	0	0	0	0
oewn-01023982-v	specify	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-01101280-v	militarize	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-01676648-v	crochet	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-01942285-v	ski	6	0	0	0		0	6	0.0	0	0	0	0	0	0
oewn-02187621-v	honk	6	0	1	1	blare	0	6	0.0	0	0	0	0	0	0
oewn-02297496-v	embezzle	6	0	1	1	fiddle	0	6	0.0	0	0	0	0	1	0
oewn-00406465-v	decentralize	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00444625-v	crystallize	5	0	1	1	crystallize	0	5	0.0	0	0	0	0	0	0
oewn-00480863-v	automatize	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00548882-v	immaterialize	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-00820824-v	stand pat	5	0	0	0		4	5	0.8	0	4	0	0	0	0
oewn-00866139-v	minimize	5	0	1	1	belittle	0	5	0.0	0	0	0	0	0	0
oewn-00999839-v	endorse	5	0	2	1	endorse	0	5	0.0	0	0	0	0	0	0
oewn-01010930-v	recapitulate	5	0	1	1	retrograde	0	5	0.0	0	0	0	0	0	0
oewn-01051609-v	chant	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-01940612-v	skate	5	0	0	0		0	5	0.0	0	0	0	0	0	0
oewn-02390514-v	divest	5	0	1	1	divest	2	5	0.4	0	2	0	0	0	0
oewn-02437970-v	reorganize	5	0	1	1	revise	0	5	0.0	0	0	0	0	0	0
oewn-00161975-v	capitalize	4	0	0	0		0	4	0.0	0	0	0	0	0	0
oewn-00216226-v	humidify	4	0	0	0		0	4	0.0	0	0	0	0	0	0
oewn-00267083-v	polymerize	4	0	0	0		0	4	0.0	0	0	0	0	0	0
oewn-00412472-v	nationalize	4	0	0	0		0	4	0.0	0	0	0	0	0	0
oewn-00412717-v	denationalize	4	0	0	0		0	4	0.0	0	0	0	0	0	0
oewn-00466966-v	align	4	0	0	0		1	4	0.25	0	1	0	0	0	0
oewn-00480529-v	mechanize	4	0	0	0		0	4	0.0	0	0	0	0	0	0
oewn-00494865-v	devalue	4	0	0	0		0	4	0.0	0	0	0	0	0	0
oewn-00684847-v	censor	4	0	0	0		0	4	0.0	0	0	0	0	0	0
oewn-00704735-v	predestine	4	0	1	1	predestine	0	4	0.0	0	0	0	0	0	0
oewn-00733144-v	capitalize	4	0	0	0		0	4	0.0	0	0	0	0	0	0
oewn-00963768-v	paraphrase	4	0	2	1	translate	0	4	0.0	0	0	0	0	0	0
oewn-00990319-v	dramatize	4	0	0	0		2	4	0.5	2	0	0	0	0	0
oewn-01034323-v	e-mail	4	0	0	0		0	4	0.0	0	0	0	0	0	0
oewn-01101801-v	demilitarize	4	0	0	0		0	4	0.0	0	0	0	0	0	0
oewn-01112658-v	outmaneuver	4	0	0	0		3	4	0.75	3	0	0	0	0	0
oewn-01719384-v	sightread	4	0	0	0		2	4	0.5	0	2	0	0	0	0
oewn-02484525-v	formalize	4	0	0	0		0	4	0.0	0	0	0	0	0	0
oewn-02629050-v	complect	4	0	1	1	interlink	0	4	0.0	0	0	0	0	0	0
